iter	Recall	Logloss
2539	0.01442307692	0.4634557509
2540	0.01442307692	0.4634309734
2541	0.01442307692	0.4634143336
2542	0.01442307692	0.4633937456
2543	0.01442307692	0.4633706126
2544	0.01442307692	0.4633497216
2545	0.01442307692	0.4633337456
2546	0.01442307692	0.4633189808
2547	0.01442307692	0.4632972894
2548	0.01442307692	0.4632732606
2549	0.01442307692	0.4632535171
2550	0.01442307692	0.4632343537
2551	0.01442307692	0.4632081814
2552	0.01442307692	0.4631854475
2553	0.01442307692	0.4631692568
2554	0.01442307692	0.4631476661
2555	0.01442307692	0.4631232664
2556	0.01442307692	0.4630969057
2557	0.01442307692	0.4630731191
2558	0.01442307692	0.4630530232
2559	0.01442307692	0.463038487
2560	0.01442307692	0.4630136443
2561	0.01467611336	0.4629943232
2562	0.01467611336	0.4629762363
2563	0.01467611336	0.4629566314
2564	0.01467611336	0.4629414338
2565	0.01467611336	0.4629180312
2566	0.01467611336	0.4629049436
2567	0.01467611336	0.4628849625
2568	0.01467611336	0.4628616801
2569	0.01467611336	0.4628393218
2570	0.01467611336	0.4628178537
2571	0.01467611336	0.4627893405
2572	0.01467611336	0.4627733059
2573	0.01467611336	0.4627628312
2574	0.01467611336	0.462745847
2575	0.01467611336	0.462725644
2576	0.01467611336	0.4627085055
2577	0.01467611336	0.4626889394
2578	0.01467611336	0.4626716545
2579	0.01467611336	0.4626542917
2580	0.01467611336	0.4626268752
2581	0.01467611336	0.4626131684
2582	0.01467611336	0.4625916887
2583	0.01467611336	0.4625691175
2584	0.01467611336	0.4625451564
2585	0.01467611336	0.4625214273
2586	0.01467611336	0.4624954378
2587	0.01467611336	0.462481917
2588	0.01467611336	0.4624656144
2589	0.01467611336	0.462437711
2590	0.01467611336	0.4624146698
2591	0.01467611336	0.4623887944
2592	0.01467611336	0.4623649171
2593	0.01467611336	0.4623408134
2594	0.01467611336	0.4623167738
2595	0.01467611336	0.4622909311
2596	0.0149291498	0.4622731789
2597	0.0149291498	0.4622559048
2598	0.0149291498	0.4622379619
2599	0.0149291498	0.4622139482
2600	0.0149291498	0.4621947532
2601	0.0149291498	0.4621706984
2602	0.0149291498	0.4621493359
2603	0.01518218623	0.4621278063
2604	0.01518218623	0.4621034415
2605	0.01518218623	0.4620733178
2606	0.01518218623	0.4620548973
2607	0.01518218623	0.4620271408
2608	0.01518218623	0.4620023507
2609	0.01518218623	0.4619891669
2610	0.01518218623	0.4619712736
2611	0.01518218623	0.461951401
2612	0.01518218623	0.4619344256
2613	0.01518218623	0.4619135161
2614	0.01518218623	0.4619000794
2615	0.01518218623	0.4618851593
2616	0.01518218623	0.4618664784
2617	0.01518218623	0.46185128
2618	0.01518218623	0.4618299386
2619	0.01518218623	0.461809811
2620	0.01518218623	0.4617914649
2621	0.01518218623	0.4617753308
2622	0.01518218623	0.4617538959
2623	0.01518218623	0.461732549
2624	0.01518218623	0.4617053614
2625	0.01518218623	0.4616840693
2626	0.01518218623	0.4616674563
2627	0.01518218623	0.4616443883
2628	0.01518218623	0.4616287434
2629	0.01518218623	0.4616091839
2630	0.01518218623	0.4615909951
2631	0.01518218623	0.4615667712
2632	0.01518218623	0.4615389997
2633	0.01518218623	0.4615145384
2634	0.01518218623	0.461492193
2635	0.01518218623	0.4614733002
2636	0.01518218623	0.4614637847
2637	0.01518218623	0.4614432194
2638	0.01518218623	0.4614167514
2639	0.01518218623	0.4613990662
2640	0.01518218623	0.4613800633
2641	0.01518218623	0.4613601796
2642	0.01518218623	0.4613378374
2643	0.01518218623	0.4613152368
2644	0.01518218623	0.461291396
2645	0.01518218623	0.4612625562
2646	0.01518218623	0.461242905
2647	0.01518218623	0.4612188044
2648	0.01518218623	0.4611951288
2649	0.01518218623	0.4611744742
2650	0.01518218623	0.4611476491
2651	0.01518218623	0.4611299875
2652	0.01518218623	0.4611112315
2653	0.01518218623	0.4610848199
2654	0.01518218623	0.4610614963
2655	0.01518218623	0.4610385453
2656	0.01518218623	0.4610112137
2657	0.01518218623	0.460987665
2658	0.01518218623	0.4609643686
2659	0.01518218623	0.4609364553
2660	0.01518218623	0.4609193267
2661	0.01543522267	0.4609012258
2662	0.01543522267	0.4608855099
2663	0.01568825911	0.4608643626
2664	0.01568825911	0.460848763
2665	0.01543522267	0.460827494
2666	0.01543522267	0.4608029767
2667	0.01543522267	0.4607785272
2668	0.01543522267	0.4607558878
2669	0.01568825911	0.460736895
2670	0.01568825911	0.4607166605
2671	0.01568825911	0.460693327
2672	0.01568825911	0.4606706711
2673	0.01568825911	0.4606511064
2674	0.01568825911	0.4606378255
2675	0.01568825911	0.4606178905
2676	0.01568825911	0.460599411
2677	0.01568825911	0.4605799475
2678	0.01594129555	0.4605538159
2679	0.01594129555	0.4605354748
2680	0.01594129555	0.4605183392
2681	0.01594129555	0.4604965765
2682	0.01594129555	0.460478664
2683	0.01594129555	0.4604526393
2684	0.01594129555	0.4604219821
2685	0.01594129555	0.4604043412
2686	0.01594129555	0.4603837459
2687	0.01594129555	0.4603600783
2688	0.01594129555	0.460344524
2689	0.01594129555	0.4603290141
2690	0.01594129555	0.4603088033
2691	0.01619433198	0.4602894923
2692	0.01619433198	0.4602710168
2693	0.01619433198	0.4602480999
2694	0.01619433198	0.4602296224
2695	0.01619433198	0.4602089647
2696	0.01594129555	0.4601944468
2697	0.01594129555	0.4601716143
2698	0.01594129555	0.4601496696
2699	0.01594129555	0.4601320075
2700	0.01619433198	0.4601122537
2701	0.01619433198	0.4600936543
2702	0.01619433198	0.4600752553
2703	0.01619433198	0.4600559769
2704	0.01619433198	0.4600386249
2705	0.01619433198	0.4600246774
2706	0.01619433198	0.4599995842
2707	0.01619433198	0.4599831615
2708	0.01619433198	0.4599623009
2709	0.01594129555	0.4599396154
2710	0.01619433198	0.4599220141
2711	0.01644736842	0.4599027692
2712	0.01644736842	0.4598855803
2713	0.01644736842	0.4598595952
2714	0.01644736842	0.4598414305
2715	0.01644736842	0.4598173812
2716	0.01644736842	0.4598031234
2717	0.01644736842	0.4597829323
2718	0.01644736842	0.4597625891
2719	0.01670040486	0.4597445044
2720	0.01670040486	0.4597229695
2721	0.01670040486	0.4596970547
2722	0.01670040486	0.4596777652
2723	0.01670040486	0.4596569882
2724	0.01670040486	0.459640829
2725	0.01670040486	0.4596247596
2726	0.01670040486	0.4595920782
2727	0.01670040486	0.4595663417
2728	0.01670040486	0.4595427728
2729	0.0169534413	0.459516924
2730	0.0169534413	0.4595052265
2731	0.0169534413	0.4594753366
2732	0.0169534413	0.4594469767
2733	0.0169534413	0.4594299927
2734	0.0169534413	0.4594130542
2735	0.0169534413	0.4593952014
2736	0.0169534413	0.4593810047
2737	0.0169534413	0.4593620415
2738	0.0169534413	0.4593405765
2739	0.0169534413	0.4593211564
2740	0.0169534413	0.4593039175
2741	0.0169534413	0.4592813973
2742	0.0169534413	0.4592602233
2743	0.0169534413	0.4592416203
2744	0.01720647773	0.4592231113
2745	0.01720647773	0.4592102754
2746	0.01720647773	0.4591882799
2747	0.01720647773	0.4591625056
2748	0.01720647773	0.4591326767
2749	0.01720647773	0.4591174694
2750	0.01720647773	0.4590961259
2751	0.01720647773	0.4590839649
2752	0.01720647773	0.4590687039
2753	0.01720647773	0.4590423353
2754	0.01720647773	0.4590225416
2755	0.01720647773	0.4590059968
2756	0.01720647773	0.458981899
2757	0.01720647773	0.4589620028
2758	0.01720647773	0.4589405391
2759	0.01720647773	0.4589169885
2760	0.01720647773	0.4588919851
2761	0.01720647773	0.4588777653
2762	0.01720647773	0.4588536397
2763	0.01720647773	0.4588437082
2764	0.01720647773	0.4588183071
2765	0.01720647773	0.4587963543
2766	0.01745951417	0.458771741
2767	0.01771255061	0.4587437086
2768	0.01771255061	0.458730257
2769	0.01796558704	0.4587095187
2770	0.01796558704	0.45868926
2771	0.01796558704	0.4586717448
2772	0.01796558704	0.4586504175
2773	0.01796558704	0.4586289527
2774	0.01796558704	0.4586078723
2775	0.01796558704	0.4585867672
2776	0.01796558704	0.4585677807
2777	0.01796558704	0.458547777
2778	0.01796558704	0.4585370893
2779	0.01821862348	0.4585068125
2780	0.01821862348	0.4584905703
2781	0.01821862348	0.4584739427
2782	0.01821862348	0.4584553092
2783	0.01821862348	0.4584370181
2784	0.01821862348	0.4584145951
2785	0.01821862348	0.4583948871
2786	0.01821862348	0.4583623869
2787	0.01821862348	0.4583375303
2788	0.01847165992	0.4583262628
2789	0.01847165992	0.4583091573
2790	0.01847165992	0.4582832
2791	0.01847165992	0.4582651713
2792	0.01847165992	0.4582413512
2793	0.01847165992	0.4582160645
2794	0.01847165992	0.4582006027
2795	0.01847165992	0.4581801745
2796	0.01847165992	0.4581578013
2797	0.01847165992	0.4581450283
2798	0.01847165992	0.4581331597
2799	0.01847165992	0.4581148785
2800	0.01847165992	0.4580985839
2801	0.01872469636	0.4580829202
2802	0.01872469636	0.4580632011
2803	0.01872469636	0.4580476987
2804	0.01872469636	0.4580312708
2805	0.01872469636	0.4580087382
2806	0.01872469636	0.4579814795
2807	0.01872469636	0.4579631065
2808	0.01872469636	0.4579495163
2809	0.01872469636	0.4579325156
2810	0.01872469636	0.4579165629
2811	0.01872469636	0.4578939758
2812	0.01872469636	0.4578725926
2813	0.01872469636	0.457854375
2814	0.01872469636	0.4578347651
2815	0.01872469636	0.4578167169
2816	0.01872469636	0.4577916611
2817	0.01872469636	0.4577741539
2818	0.01872469636	0.4577400404
2819	0.01872469636	0.4577235427
2820	0.01872469636	0.4577074692
2821	0.01872469636	0.4576919457
2822	0.01872469636	0.4576724084
2823	0.01872469636	0.4576488948
2824	0.01897773279	0.4576293074
2825	0.01897773279	0.4576137121
2826	0.01872469636	0.4575874464
2827	0.01872469636	0.457570364
2828	0.01897773279	0.4575533757
2829	0.01897773279	0.4575399079
2830	0.01897773279	0.4575184451
2831	0.01897773279	0.4574932928
2832	0.01897773279	0.4574664692
2833	0.01897773279	0.4574451098
2834	0.01897773279	0.457419059
2835	0.01897773279	0.4574023157
2836	0.01897773279	0.4573827121
2837	0.01897773279	0.4573574122
2838	0.01897773279	0.4573382537
2839	0.01897773279	0.4573173972
2840	0.01897773279	0.4572959433
2841	0.01923076923	0.4572808608
2842	0.01948380567	0.4572646869
2843	0.01948380567	0.4572506618
2844	0.01948380567	0.4572323777
2845	0.01948380567	0.4572112237
2846	0.01948380567	0.4571927213
2847	0.01948380567	0.457171058
2848	0.01948380567	0.4571431585
2849	0.01948380567	0.457124721
2850	0.01948380567	0.4571047015
2851	0.01948380567	0.4570857594
2852	0.01948380567	0.4570620096
2853	0.01948380567	0.4570455136
2854	0.01948380567	0.4570244287
2855	0.01948380567	0.4570032563
2856	0.01973684211	0.4569807261
2857	0.01973684211	0.4569566023
2858	0.01998987854	0.4569293232
2859	0.01998987854	0.4569156897
2860	0.01998987854	0.4568983398
2861	0.01998987854	0.4568792035
2862	0.02024291498	0.4568555579
2863	0.02024291498	0.4568389253
2864	0.02024291498	0.4568240742
2865	0.01998987854	0.4568108978
2866	0.02024291498	0.4567901646
2867	0.02024291498	0.4567697472
2868	0.02024291498	0.4567471575
2869	0.02024291498	0.4567234683
2870	0.02024291498	0.4567001559
2871	0.02049595142	0.4566842373
2872	0.02049595142	0.4566680846
2873	0.02024291498	0.456643727
2874	0.02024291498	0.4566233618
2875	0.02049595142	0.4565914725
2876	0.02049595142	0.4565765506
2877	0.02049595142	0.4565578055
2878	0.02049595142	0.4565406951
2879	0.02049595142	0.456517398
2880	0.02049595142	0.456499279
2881	0.02049595142	0.4564799434
2882	0.02049595142	0.4564618883
2883	0.02049595142	0.4564432808
2884	0.02049595142	0.456425014
2885	0.02049595142	0.4564038672
2886	0.02049595142	0.4563790789
2887	0.02049595142	0.4563677973
2888	0.02049595142	0.4563471567
2889	0.02049595142	0.4563296899
2890	0.02049595142	0.4563112417
2891	0.02049595142	0.4562899103
2892	0.02049595142	0.4562705876
2893	0.02049595142	0.4562494648
2894	0.02049595142	0.4562193683
2895	0.02049595142	0.4562045604
2896	0.02049595142	0.4561842983
2897	0.02074898785	0.4561642562
2898	0.02074898785	0.4561356271
2899	0.02074898785	0.4561184694
2900	0.02074898785	0.4561003612
2901	0.02074898785	0.4560677194
2902	0.02074898785	0.4560484139
2903	0.02074898785	0.4560342373
2904	0.02100202429	0.4560130544
2905	0.02100202429	0.4559859743
2906	0.02100202429	0.4559611523
2907	0.02100202429	0.4559404432
2908	0.02100202429	0.4559207902
2909	0.02100202429	0.4558951775
2910	0.02100202429	0.455872499
2911	0.02100202429	0.4558497025
2912	0.02125506073	0.4558343937
2913	0.02150809717	0.4558126238
2914	0.02150809717	0.4557899248
2915	0.02150809717	0.4557654814
2916	0.02150809717	0.455745767
2917	0.02150809717	0.4557262112
2918	0.02150809717	0.4557023943
2919	0.02150809717	0.4556820395
2920	0.02150809717	0.4556599663
2921	0.02150809717	0.4556462804
2922	0.02150809717	0.4556141637
2923	0.02150809717	0.4555967276
2924	0.02150809717	0.4555760207
2925	0.02150809717	0.4555590767
2926	0.02150809717	0.4555425567
2927	0.02150809717	0.4555218877
2928	0.0217611336	0.4555025249
2929	0.0217611336	0.4554900967
2930	0.0217611336	0.455469839
2931	0.0217611336	0.4554485175
2932	0.0217611336	0.4554323528
2933	0.0217611336	0.4554076779
2934	0.0217611336	0.4553948236
2935	0.0217611336	0.4553791033
2936	0.0217611336	0.455359635
2937	0.0217611336	0.4553394363
2938	0.0217611336	0.4553169627
2939	0.0217611336	0.4552947232
2940	0.02201417004	0.4552774005
2941	0.02201417004	0.4552616443
2942	0.02201417004	0.4552423292
2943	0.02201417004	0.455218034
2944	0.02201417004	0.4551946917
2945	0.02201417004	0.455180621
2946	0.02201417004	0.4551670974
2947	0.02201417004	0.4551479923
2948	0.02201417004	0.455123363
2949	0.02201417004	0.4550999676
2950	0.02226720648	0.4550790144
2951	0.02226720648	0.4550590859
2952	0.02226720648	0.4550420709
2953	0.02226720648	0.4550193942
2954	0.02226720648	0.455000623
2955	0.02226720648	0.4549841489
2956	0.02226720648	0.4549599486
2957	0.02226720648	0.4549397712
2958	0.02226720648	0.4549194369
2959	0.02226720648	0.454901077
2960	0.02226720648	0.4548833434
2961	0.02226720648	0.4548709394
2962	0.02201417004	0.454845845
2963	0.02201417004	0.4548257697
2964	0.02201417004	0.4548070578
2965	0.02201417004	0.4547915142
2966	0.0217611336	0.4547793392
2967	0.0217611336	0.4547579741
2968	0.02201417004	0.4547363551
2969	0.02201417004	0.4547150914
2970	0.02226720648	0.4547000132
2971	0.02226720648	0.4546808328
2972	0.02226720648	0.4546572725
2973	0.02226720648	0.4546400223
2974	0.02226720648	0.4546186806
2975	0.02226720648	0.4545964409
2976	0.02201417004	0.4545726623
2977	0.02201417004	0.4545538007
2978	0.02201417004	0.4545353513
2979	0.02201417004	0.4545187521
2980	0.02201417004	0.454497874
2981	0.02201417004	0.4544804078
2982	0.02201417004	0.4544651242
2983	0.02201417004	0.4544436623
2984	0.02201417004	0.4544164445
2985	0.02201417004	0.4543877645
2986	0.02201417004	0.4543734627
2987	0.02201417004	0.454352118
2988	0.02201417004	0.4543286712
2989	0.02201417004	0.4543021672
2990	0.02201417004	0.4542878334
2991	0.02201417004	0.4542618418
2992	0.02201417004	0.4542455947
2993	0.02201417004	0.4542224368
2994	0.02226720648	0.4541969838
2995	0.02226720648	0.4541820695
2996	0.02226720648	0.454161731
2997	0.02201417004	0.4541303943
2998	0.02201417004	0.4541055063
2999	0.02201417004	0.4540802898
3000	0.02201417004	0.454054783
3001	0.02201417004	0.4540341488
3002	0.02201417004	0.4540087346
3003	0.02201417004	0.4539907704
3004	0.02201417004	0.4539620692
3005	0.02226720648	0.4539504349
3006	0.02201417004	0.4539249943
3007	0.02201417004	0.4539017412
3008	0.02201417004	0.4538815036
3009	0.02201417004	0.4538643385
3010	0.02201417004	0.4538317942
3011	0.02201417004	0.4538181641
3012	0.02201417004	0.4537974542
3013	0.02226720648	0.453773787
3014	0.02226720648	0.4537520821
3015	0.02226720648	0.4537309221
3016	0.02201417004	0.4537142958
3017	0.02226720648	0.4536903764
3018	0.02252024291	0.4536658343
3019	0.02252024291	0.4536494074
3020	0.02226720648	0.4536180996
3021	0.02226720648	0.4535978076
3022	0.02226720648	0.4535770492
3023	0.02226720648	0.4535634868
3024	0.02226720648	0.4535485027
3025	0.02226720648	0.4535294826
3026	0.02226720648	0.4535083992
3027	0.02252024291	0.4534862342
3028	0.02252024291	0.4534736673
3029	0.02252024291	0.4534588004
3030	0.02252024291	0.453436553
3031	0.02252024291	0.4534206975
3032	0.02252024291	0.4533951451
3033	0.02252024291	0.453373048
3034	0.02252024291	0.4533488559
3035	0.02252024291	0.4533266957
3036	0.02252024291	0.45330544
3037	0.02252024291	0.4532820868
3038	0.02252024291	0.4532600815
3039	0.02252024291	0.4532314047
3040	0.02252024291	0.453200988
3041	0.02252024291	0.4531803715
3042	0.02252024291	0.4531587917
3043	0.02252024291	0.4531447672
3044	0.02252024291	0.4531316932
3045	0.02252024291	0.4531154009
3046	0.02252024291	0.4530959076
3047	0.02252024291	0.4530808726
3048	0.02252024291	0.4530600357
3049	0.02252024291	0.4530431434
3050	0.02252024291	0.4530182926
3051	0.02252024291	0.4529979999
3052	0.02252024291	0.4529801834
3053	0.02252024291	0.4529612018
3054	0.02252024291	0.4529437329
3055	0.02252024291	0.4529242196
3056	0.02252024291	0.4529076691
3057	0.02252024291	0.4528843838
3058	0.02252024291	0.4528580866
3059	0.02252024291	0.4528391367
3060	0.02252024291	0.4528142338
3061	0.02252024291	0.4527922143
3062	0.02252024291	0.4527770953
3063	0.02252024291	0.4527614764
3064	0.02252024291	0.4527409199
3065	0.02252024291	0.4527303529
3066	0.02252024291	0.452708479
3067	0.02252024291	0.4526842875
3068	0.02252024291	0.452659235
3069	0.02252024291	0.4526375071
3070	0.02252024291	0.4526193673
3071	0.02252024291	0.4525986535
3072	0.02252024291	0.4525830569
3073	0.02252024291	0.452564839
3074	0.02252024291	0.4525472386
3075	0.02252024291	0.4525273329
3076	0.02277327935	0.4525046746
3077	0.02277327935	0.4524780051
3078	0.02277327935	0.4524577744
3079	0.02277327935	0.4524246601
3080	0.02277327935	0.4523999403
3081	0.02277327935	0.4523826261
3082	0.02277327935	0.4523576118
3083	0.02277327935	0.4523365022
3084	0.02277327935	0.4523126434
3085	0.02277327935	0.4522907267
3086	0.02302631579	0.4522672738
3087	0.02277327935	0.4522421638
3088	0.02277327935	0.4522265951
3089	0.02277327935	0.4522006716
3090	0.02277327935	0.4521812225
3091	0.02302631579	0.4521633507
3092	0.02302631579	0.4521466111
3093	0.02302631579	0.452118178
3094	0.02302631579	0.4521031209
3095	0.02302631579	0.4520796866
3096	0.02302631579	0.4520641177
3097	0.02302631579	0.4520451248
3098	0.02327935223	0.4520251022
3099	0.02327935223	0.4519932625
3100	0.02353238866	0.45197344
3101	0.02403846154	0.4519483649
3102	0.0237854251	0.4519213572
3103	0.02403846154	0.4518973192
3104	0.0237854251	0.4518755252
3105	0.0237854251	0.4518563522
3106	0.0237854251	0.4518392071
3107	0.0237854251	0.4518241967
3108	0.0237854251	0.4518073593
3109	0.02353238866	0.4517851455
3110	0.0237854251	0.4517711631
3111	0.0237854251	0.451748164
3112	0.0237854251	0.4517288657
3113	0.0237854251	0.4517029462
3114	0.02403846154	0.4516870445
3115	0.02403846154	0.4516649345
3116	0.02403846154	0.4516465904
3117	0.02403846154	0.4516216577
3118	0.02403846154	0.4515948906
3119	0.02403846154	0.4515710905
3120	0.02403846154	0.4515498054
3121	0.02403846154	0.4515215929
3122	0.02403846154	0.4515081137
3123	0.02403846154	0.4514911057
3124	0.02403846154	0.4514709519
3125	0.02403846154	0.4514508476
3126	0.02403846154	0.4514224669
3127	0.02403846154	0.4514072038
3128	0.02403846154	0.4513900833
3129	0.02403846154	0.4513712741
3130	0.02403846154	0.4513525087
3131	0.02403846154	0.4513349126
3132	0.02403846154	0.4513119475
3133	0.02403846154	0.451293859
3134	0.02403846154	0.4512720791
3135	0.02403846154	0.4512566739
3136	0.02403846154	0.4512452275
3137	0.02403846154	0.4512220216
3138	0.02403846154	0.4511991825
3139	0.02403846154	0.4511859262
3140	0.02403846154	0.4511671273
3141	0.02429149798	0.4511377024
3142	0.02429149798	0.4511131657
3143	0.02429149798	0.4510962179
3144	0.02429149798	0.4510739793
3145	0.02429149798	0.4510609235
3146	0.02429149798	0.4510397587
3147	0.02429149798	0.4510187233
3148	0.02429149798	0.4510045525
3149	0.02429149798	0.4509819976
3150	0.02429149798	0.4509582528
3151	0.02429149798	0.4509453729
3152	0.02429149798	0.4509259687
3153	0.02429149798	0.4509072693
3154	0.02429149798	0.4508919067
3155	0.02429149798	0.4508769836
3156	0.02429149798	0.4508578687
3157	0.02429149798	0.4508373487
3158	0.02429149798	0.4508228244
3159	0.02429149798	0.4508034334
3160	0.02429149798	0.450789868
3161	0.02454453441	0.4507696674
3162	0.02454453441	0.4507510215
3163	0.02454453441	0.4507316206
3164	0.02454453441	0.450715941
3165	0.02454453441	0.4506947776
3166	0.02454453441	0.4506707478
3167	0.02454453441	0.4506542488
3168	0.02429149798	0.4506393823
3169	0.02479757085	0.4506172645
3170	0.02505060729	0.4506018204
3171	0.02505060729	0.450587163
3172	0.02505060729	0.4505673266
3173	0.02505060729	0.4505486909
3174	0.02505060729	0.4505310445
3175	0.02505060729	0.4505064457
3176	0.02505060729	0.4504833463
3177	0.02505060729	0.4504666019
3178	0.02505060729	0.4504469683
3179	0.02505060729	0.4504346942
3180	0.02505060729	0.4504080088
3181	0.02505060729	0.4503885897
3182	0.02505060729	0.450364654
3183	0.02505060729	0.4503430893
3184	0.02505060729	0.4503116618
3185	0.02479757085	0.4502920448
3186	0.02479757085	0.4502755603
3187	0.02479757085	0.4502428636
3188	0.02505060729	0.4502258019
3189	0.02505060729	0.4502062025
3190	0.02505060729	0.4501886184
3191	0.02505060729	0.4501594276
3192	0.02505060729	0.4501312383
3193	0.02505060729	0.450116188
3194	0.02505060729	0.4500887607
3195	0.02505060729	0.4500646411
3196	0.02505060729	0.4500438988
3197	0.02505060729	0.4500251753
3198	0.02505060729	0.4500097147
3199	0.02505060729	0.4499943657
3200	0.02505060729	0.4499686804
3201	0.02505060729	0.4499500547
3202	0.02505060729	0.44992862
3203	0.02505060729	0.4499077004
3204	0.02505060729	0.449883143
3205	0.02505060729	0.4498647918
3206	0.02505060729	0.4498486323
3207	0.02505060729	0.449831146
3208	0.02505060729	0.4498061595
3209	0.02505060729	0.4497855259
3210	0.02505060729	0.4497631729
3211	0.02505060729	0.4497494438
3212	0.02505060729	0.4497228823
3213	0.02505060729	0.4497061867
3214	0.02530364372	0.4496866124
3215	0.02530364372	0.449661088
3216	0.02530364372	0.4496419908
3217	0.02530364372	0.4496192061
3218	0.02530364372	0.4495952822
3219	0.02530364372	0.4495720605
3220	0.02530364372	0.4495514303
3221	0.02530364372	0.4495357078
3222	0.02530364372	0.44951743
3223	0.02530364372	0.4494918664
3224	0.02530364372	0.4494638299
3225	0.02555668016	0.4494374145
3226	0.02555668016	0.4494195844
3227	0.02555668016	0.4494056123
3228	0.02555668016	0.4493776408
3229	0.02555668016	0.4493533947
3230	0.02555668016	0.4493336061
3231	0.02555668016	0.4493113337
3232	0.02555668016	0.4492917698
3233	0.02555668016	0.4492678522
3234	0.02555668016	0.4492512255
3235	0.02555668016	0.4492297241
3236	0.02555668016	0.449210213
3237	0.02555668016	0.4491904874
3238	0.02555668016	0.4491779964
3239	0.02555668016	0.4491578807
3240	0.02555668016	0.4491338376
3241	0.02555668016	0.4491196995
3242	0.02555668016	0.4491047139
3243	0.02555668016	0.4490879907
3244	0.0258097166	0.4490615137
3245	0.0258097166	0.4490448914
3246	0.0258097166	0.4490271276
3247	0.02606275304	0.4490123907
3248	0.02606275304	0.4489835902
3249	0.02606275304	0.4489712049
3250	0.02606275304	0.4489491108
3251	0.02606275304	0.4489304429
3252	0.02631578947	0.4489037024
3253	0.02631578947	0.4488851239
3254	0.02631578947	0.4488714617
3255	0.02631578947	0.4488593857
3256	0.02656882591	0.4488404356
3257	0.02656882591	0.4488160326
3258	0.02656882591	0.4487935594
3259	0.02656882591	0.4487776588
3260	0.02656882591	0.4487577951
3261	0.02656882591	0.4487379617
3262	0.02656882591	0.4487229338
3263	0.02656882591	0.4486958063
3264	0.02656882591	0.4486811897
3265	0.02656882591	0.4486673715
3266	0.02656882591	0.4486519832
3267	0.02656882591	0.4486354624
3268	0.02682186235	0.448617354
3269	0.02682186235	0.4486016087
3270	0.02656882591	0.4485885917
3271	0.02656882591	0.4485666779
3272	0.02682186235	0.4485466214
3273	0.02682186235	0.448525602
3274	0.02707489879	0.4485122935
3275	0.02707489879	0.4484843746
3276	0.02707489879	0.4484586959
3277	0.02707489879	0.4484430503
3278	0.02707489879	0.448427134
3279	0.02707489879	0.4484012553
3280	0.02707489879	0.4483875652
3281	0.02707489879	0.448373259
3282	0.02707489879	0.4483556137
3283	0.02707489879	0.4483425125
3284	0.02707489879	0.4483237456
3285	0.02707489879	0.4483023187
3286	0.02707489879	0.4482847372
3287	0.02707489879	0.4482595152
3288	0.02707489879	0.4482489767
3289	0.02707489879	0.4482298819
3290	0.02707489879	0.4482081916
3291	0.02732793522	0.4481851696
3292	0.02732793522	0.4481653725
3293	0.02732793522	0.4481552523
3294	0.02732793522	0.4481312635
3295	0.02732793522	0.4481089141
3296	0.02732793522	0.4480854731
3297	0.02732793522	0.4480608622
3298	0.02732793522	0.4480398777
3299	0.02732793522	0.4480233808
3300	0.02732793522	0.448006339
3301	0.02732793522	0.4479900368
3302	0.02732793522	0.4479764886
3303	0.02732793522	0.4479562552
3304	0.02732793522	0.4479448471
3305	0.02732793522	0.447924886
3306	0.02732793522	0.4479038454
3307	0.02732793522	0.4478807702
3308	0.02732793522	0.4478557888
3309	0.02732793522	0.4478325614
3310	0.02732793522	0.4478171374
3311	0.02732793522	0.4477981636
3312	0.02732793522	0.4477782126
3313	0.02732793522	0.4477610455
3314	0.02758097166	0.447749795
3315	0.0278340081	0.4477323688
3316	0.0278340081	0.4477200049
3317	0.0278340081	0.4477028019
3318	0.02808704453	0.4476857544
3319	0.02808704453	0.4476616031
3320	0.0278340081	0.4476384251
3321	0.0278340081	0.4476184247
3322	0.02808704453	0.4475934808
3323	0.0278340081	0.447575123
3324	0.02758097166	0.447551787
3325	0.0278340081	0.4475343313
3326	0.0278340081	0.4475162286
3327	0.0278340081	0.4474991621
3328	0.0278340081	0.4474788793
3329	0.0278340081	0.4474564704
3330	0.0278340081	0.4474463639
3331	0.0278340081	0.4474237693
3332	0.0278340081	0.4474109431
3333	0.02808704453	0.447395096
3334	0.02808704453	0.447377813
3335	0.02808704453	0.4473522561
3336	0.02808704453	0.4473364312
3337	0.02808704453	0.4473176392
3338	0.02808704453	0.4472999646
3339	0.02808704453	0.4472803371
3340	0.02808704453	0.4472610477
3341	0.02808704453	0.4472393047
3342	0.02808704453	0.4472247831
3343	0.02808704453	0.4471999017
3344	0.02808704453	0.4471744059
3345	0.02808704453	0.4471463842
3346	0.02808704453	0.4471268581
3347	0.0278340081	0.4471042608
3348	0.0278340081	0.4470927753
3349	0.0278340081	0.447071275
3350	0.0278340081	0.4470576886
3351	0.0278340081	0.4470359706
3352	0.0278340081	0.4470177444
3353	0.0278340081	0.4469973553
3354	0.0278340081	0.4469860769
3355	0.0278340081	0.4469747143
3356	0.0278340081	0.4469434045
3357	0.0278340081	0.4469305583
3358	0.0278340081	0.4469106581
3359	0.0278340081	0.4468907213
3360	0.0278340081	0.4468728401
3361	0.02808704453	0.4468608953
3362	0.02808704453	0.4468353244
3363	0.0278340081	0.4468079509
3364	0.0278340081	0.4467850675
3365	0.0278340081	0.4467653373
